"Type","TG2ID","TherapeuticGrp2","District","YearDisp","NumDisps","NumPpl","NHIComp"
"Initial dispensings","107","Antispasmodics and Other Agents Altering Gut Motility","Tairawhiti",2021,"711","510",100
"Initial dispensings","107","Antispasmodics and Other Agents Altering Gut Motility","Taranaki",2021,"3198","2261",100
"Initial dispensings","107","Antispasmodics and Other Agents Altering Gut Motility","Waikato",2021,"12835","9040",100
"Initial dispensings","107","Antispasmodics and Other Agents Altering Gut Motility","Wairarapa",2021,"1049","775",100
"Initial dispensings","107","Antispasmodics and Other Agents Altering Gut Motility","Waitemata",2021,"12970","9298",100
"Initial dispensings","107","Antispasmodics and Other Agents Altering Gut Motility","West Coast",2021,"642","425",100
"Initial dispensings","107","Antispasmodics and Other Agents Altering Gut Motility","Whanganui",2021,"2264","1559",100
"Initial dispensings","107","Antispasmodics and Other Agents Altering Gut Motility","New Zealand",2021,"112752","79986",100
"Initial dispensings","107","Antispasmodics and Other Agents Altering Gut Motility","Auckland",2022,"10668","7938",100
"Initial dispensings","107","Antispasmodics and Other Agents Altering Gut Motility","Bay of Plenty",2022,"8341","5888",100
"Initial dispensings","107","Antispasmodics and Other Agents Altering Gut Motility","Canterbury",2022,"10842","7407",100
"Initial dispensings","107","Antispasmodics and Other Agents Altering Gut Motility","Capital & Coast",2022,"6601","4636",100
"Initial dispensings","107","Antispasmodics and Other Agents Altering Gut Motility","Counties Manukau",2022,"14271","10717",100
"Initial dispensings","107","Antispasmodics and Other Agents Altering Gut Motility","Hawke's Bay",2022,"4597","3113",100
"Initial dispensings","107","Antispasmodics and Other Agents Altering Gut Motility","Hutt Valley",2022,"3272","2360",100
"Initial dispensings","107","Antispasmodics and Other Agents Altering Gut Motility","Lakes",2022,"2798","2080",100
"Initial dispensings","107","Antispasmodics and Other Agents Altering Gut Motility","MidCentral",2022,"5406","3591",100
"Initial dispensings","107","Antispasmodics and Other Agents Altering Gut Motility","Nelson Marlborough",2022,"2760","1824",100
"Initial dispensings","107","Antispasmodics and Other Agents Altering Gut Motility","Northland",2022,"4456","3000",100
"Initial dispensings","107","Antispasmodics and Other Agents Altering Gut Motility","South Canterbury",2022,"1358","864",100
"Initial dispensings","107","Antispasmodics and Other Agents Altering Gut Motility","Southern",2022,"6049","4183",100
"Initial dispensings","107","Antispasmodics and Other Agents Altering Gut Motility","Tairawhiti",2022,"676","493",100
"Initial dispensings","107","Antispasmodics and Other Agents Altering Gut Motility","Taranaki",2022,"3036","2116",100
"Initial dispensings","107","Antispasmodics and Other Agents Altering Gut Motility","Waikato",2022,"13705","9705",100
"Initial dispensings","107","Antispasmodics and Other Agents Altering Gut Motility","Wairarapa",2022,"1107","829",100
"Initial dispensings","107","Antispasmodics and Other Agents Altering Gut Motility","Waitemata",2022,"13206","9439",100
"Initial dispensings","107","Antispasmodics and Other Agents Altering Gut Motility","West Coast",2022,"694","444",100
"Initial dispensings","107","Antispasmodics and Other Agents Altering Gut Motility","Whanganui",2022,"2213","1513",100
"Initial dispensings","107","Antispasmodics and Other Agents Altering Gut Motility","New Zealand",2022,"116056","82140",100
"Initial dispensings","107","Antispasmodics and Other Agents Altering Gut Motility","Auckland",2023,"10538","7907",100
"Initial dispensings","107","Antispasmodics and Other Agents Altering Gut Motility","Bay of Plenty",2023,"8355","5795",100
"Initial dispensings","107","Antispasmodics and Other Agents Altering Gut Motility","Canterbury",2023,"11407","7812",100
"Initial dispensings","107","Antispasmodics and Other Agents Altering Gut Motility","Capital & Coast",2023,"6790","4779",100
"Initial dispensings","107","Antispasmodics and Other Agents Altering Gut Motility","Counties Manukau",2023,"14423","10944",100
"Initial dispensings","107","Antispasmodics and Other Agents Altering Gut Motility","Hawke's Bay",2023,"4657","3159",100
"Initial dispensings","107","Antispasmodics and Other Agents Altering Gut Motility","Hutt Valley",2023,"3315","2321",100
"Initial dispensings","107","Antispasmodics and Other Agents Altering Gut Motility","Lakes",2023,"2761","2097",100
"Initial dispensings","107","Antispasmodics and Other Agents Altering Gut Motility","MidCentral",2023,"5369","3597",100
"Initial dispensings","107","Antispasmodics and Other Agents Altering Gut Motility","Nelson Marlborough",2023,"2682","1802",100
"Initial dispensings","107","Antispasmodics and Other Agents Altering Gut Motility","Northland",2023,"4632","3054",100
"Initial dispensings","107","Antispasmodics and Other Agents Altering Gut Motility","South Canterbury",2023,"1443","970",100
"Initial dispensings","107","Antispasmodics and Other Agents Altering Gut Motility","Southern",2023,"6321","4425",100
"Initial dispensings","107","Antispasmodics and Other Agents Altering Gut Motility","Tairawhiti",2023,"677","469",100
"Initial dispensings","107","Antispasmodics and Other Agents Altering Gut Motility","Taranaki",2023,"2945","2071",100
"Initial dispensings","107","Antispasmodics and Other Agents Altering Gut Motility","Waikato",2023,"13685","9618",100
"Initial dispensings","107","Antispasmodics and Other Agents Altering Gut Motility","Wairarapa",2023,"1141","801",100
"Initial dispensings","107","Antispasmodics and Other Agents Altering Gut Motility","Waitemata",2023,"13902","10032",100
"Initial dispensings","107","Antispasmodics and Other Agents Altering Gut Motility","West Coast",2023,"698","457",100
"Initial dispensings","107","Antispasmodics and Other Agents Altering Gut Motility","Whanganui",2023,"2418","1558",100
"Initial dispensings","107","Antispasmodics and Other Agents Altering Gut Motility","New Zealand",2023,"118159","83668",100
"Initial dispensings","107","Antispasmodics and Other Agents Altering Gut Motility","Auckland",2024,"10718","7878",100
"Initial dispensings","107","Antispasmodics and Other Agents Altering Gut Motility","Bay of Plenty",2024,"8529","5917",100
"Initial dispensings","107","Antispasmodics and Other Agents Altering Gut Motility","Canterbury",2024,"11774","7944",100
"Initial dispensings","107","Antispasmodics and Other Agents Altering Gut Motility","Capital & Coast",2024,"6706","4581",100
"Initial dispensings","107","Antispasmodics and Other Agents Altering Gut Motility","Counties Manukau",2024,"14852","11179",100
"Initial dispensings","107","Antispasmodics and Other Agents Altering Gut Motility","Hawke's Bay",2024,"4263","2941",100
"Initial dispensings","107","Antispasmodics and Other Agents Altering Gut Motility","Hutt Valley",2024,"3486","2425",100
"Initial dispensings","107","Antispasmodics and Other Agents Altering Gut Motility","Lakes",2024,"3003","2194",100
"Initial dispensings","107","Antispasmodics and Other Agents Altering Gut Motility","MidCentral",2024,"5572","3752",100
"Initial dispensings","107","Antispasmodics and Other Agents Altering Gut Motility","Nelson Marlborough",2024,"2862","1887",100
"Initial dispensings","107","Antispasmodics and Other Agents Altering Gut Motility","Northland",2024,"4540","3049",100
"Initial dispensings","107","Antispasmodics and Other Agents Altering Gut Motility","South Canterbury",2024,"1423","945",100
"Initial dispensings","107","Antispasmodics and Other Agents Altering Gut Motility","Southern",2024,"6451","4340",100
"Initial dispensings","107","Antispasmodics and Other Agents Altering Gut Motility","Tairawhiti",2024,"748","482",100
"Initial dispensings","107","Antispasmodics and Other Agents Altering Gut Motility","Taranaki",2024,"3319","2277",100
"Initial dispensings","107","Antispasmodics and Other Agents Altering Gut Motility","Waikato",2024,"13269","9282",100
"Initial dispensings","107","Antispasmodics and Other Agents Altering Gut Motility","Wairarapa",2024,"1136","791",100
"Initial dispensings","107","Antispasmodics and Other Agents Altering Gut Motility","Waitemata",2024,"14602","10363",100
"Initial dispensings","107","Antispasmodics and Other Agents Altering Gut Motility","West Coast",2024,"658","435",100
"Initial dispensings","107","Antispasmodics and Other Agents Altering Gut Motility","Whanganui",2024,"2330","1508",100
"Initial dispensings","107","Antispasmodics and Other Agents Altering Gut Motility","New Zealand",2024,"120242","84171",100
"Initial dispensings","107","Antispasmodics and Other Agents Altering Gut Motility","Auckland",2025,"10475","7688",100
"Initial dispensings","107","Antispasmodics and Other Agents Altering Gut Motility","Bay of Plenty",2025,"8553","6050",100
"Initial dispensings","107","Antispasmodics and Other Agents Altering Gut Motility","Canterbury",2025,"11543","7844",100
"Initial dispensings","107","Antispasmodics and Other Agents Altering Gut Motility","Capital & Coast",2025,"6458","4399",100
"Initial dispensings","107","Antispasmodics and Other Agents Altering Gut Motility","Counties Manukau",2025,"14353","10778",100
"Initial dispensings","107","Antispasmodics and Other Agents Altering Gut Motility","Hawke's Bay",2025,"4088","2763",100
"Initial dispensings","107","Antispasmodics and Other Agents Altering Gut Motility","Hutt Valley",2025,"3538","2377",100
"Initial dispensings","107","Antispasmodics and Other Agents Altering Gut Motility","Lakes",2025,"2994","2182",100
"Initial dispensings","107","Antispasmodics and Other Agents Altering Gut Motility","MidCentral",2025,"5157","3369",100
"Initial dispensings","107","Antispasmodics and Other Agents Altering Gut Motility","Nelson Marlborough",2025,"2891","1949",100
"Initial dispensings","107","Antispasmodics and Other Agents Altering Gut Motility","Northland",2025,"4139","2925",100
"Initial dispensings","107","Antispasmodics and Other Agents Altering Gut Motility","South Canterbury",2025,"1397","877",100
"Initial dispensings","107","Antispasmodics and Other Agents Altering Gut Motility","Southern",2025,"6307","4308",100
"Initial dispensings","107","Antispasmodics and Other Agents Altering Gut Motility","Tairawhiti",2025,"674","428",100
"Initial dispensings","107","Antispasmodics and Other Agents Altering Gut Motility","Taranaki",2025,"3429","2435",100
"Initial dispensings","107","Antispasmodics and Other Agents Altering Gut Motility","Waikato",2025,"13293","9334",100
"Initial dispensings","107","Antispasmodics and Other Agents Altering Gut Motility","Wairarapa",2025,"1180","792",100
"Initial dispensings","107","Antispasmodics and Other Agents Altering Gut Motility","Waitemata",2025,"14685","10576",100
"Initial dispensings","107","Antispasmodics and Other Agents Altering Gut Motility","West Coast",2025,"674","463",100
"Initial dispensings","107","Antispasmodics and Other Agents Altering Gut Motility","Whanganui",2025,"2412","1566",100
"Initial dispensings","107","Antispasmodics and Other Agents Altering Gut Motility","New Zealand",2025,"118240","83103",100
"Initial dispensings","407","Antithrombotic Agents","Auckland",2021,"145305","37982",100
"Initial dispensings","407","Antithrombotic Agents","Bay of Plenty",2021,"106981","27682",100
"Initial dispensings","407","Antithrombotic Agents","Canterbury",2021,"223010","56579",100
"Initial dispensings","407","Antithrombotic Agents","Capital & Coast",2021,"88965","23489",100
"Initial dispensings","407","Antithrombotic Agents","Counties Manukau",2021,"199961","51105",100
"Initial dispensings","407","Antithrombotic Agents","Hawke's Bay",2021,"68036","16916",100
"Initial dispensings","407","Antithrombotic Agents","Hutt Valley",2021,"55128","14097",100
"Initial dispensings","407","Antithrombotic Agents","Lakes",2021,"43550","11355",100
"Initial dispensings","407","Antithrombotic Agents","MidCentral",2021,"76880","19291",100
"Initial dispensings","407","Antithrombotic Agents","Nelson Marlborough",2021,"70261","17585",100
"Initial dispensings","407","Antithrombotic Agents","Northland",2021,"90923","22695",100
"Initial dispensings","407","Antithrombotic Agents","South Canterbury",2021,"30881","7859",100
"Initial dispensings","407","Antithrombotic Agents","Southern",2021,"134680","33599",100
"Initial dispensings","407","Antithrombotic Agents","Tairawhiti",2021,"22472","5422",100
"Initial dispensings","407","Antithrombotic Agents","Taranaki",2021,"56353","14025",100
"Initial dispensings","407","Antithrombotic Agents","Waikato",2021,"179680","45673",100
"Initial dispensings","407","Antithrombotic Agents","Wairarapa",2021,"22329","5887",100
"Initial dispensings","407","Antithrombotic Agents","Waitemata",2021,"217471","54372",100
"Initial dispensings","407","Antithrombotic Agents","West Coast",2021,"15615","3865",100
"Initial dispensings","407","Antithrombotic Agents","Whanganui",2021,"32108","8189",100
"Initial dispensings","407","Antithrombotic Agents","New Zealand",2021,"1880590","477668",100
"Initial dispensings","407","Antithrombotic Agents","Auckland",2022,"149691","38945",100
"Initial dispensings","407","Antithrombotic Agents","Bay of Plenty",2022,"109195","27952",100
"Initial dispensings","407","Antithrombotic Agents","Canterbury",2022,"228561","58187",100
"Initial dispensings","407","Antithrombotic Agents","Capital & Coast",2022,"89106","23442",100
"Initial dispensings","407","Antithrombotic Agents","Counties Manukau",2022,"204910","53513",100
"Initial dispensings","407","Antithrombotic Agents","Hawke's Bay",2022,"69175","17333",100
"Initial dispensings","407","Antithrombotic Agents","Hutt Valley",2022,"54672","13883",100
"Initial dispensings","407","Antithrombotic Agents","Lakes",2022,"43445","11484",100
"Initial dispensings","407","Antithrombotic Agents","MidCentral",2022,"78069","19714",100
"Initial dispensings","407","Antithrombotic Agents","Nelson Marlborough",2022,"70669","17698",100
"Initial dispensings","407","Antithrombotic Agents","Northland",2022,"91326","23132",100
"Initial dispensings","407","Antithrombotic Agents","South Canterbury",2022,"30523","7809",100
"Initial dispensings","407","Antithrombotic Agents","Southern",2022,"135667","34444",100
"Initial dispensings","407","Antithrombotic Agents","Tairawhiti",2022,"22157","5394",100
"Initial dispensings","407","Antithrombotic Agents","Taranaki",2022,"55890","14201",100
"Initial dispensings","407","Antithrombotic Agents","Waikato",2022,"181474","46353",100
"Initial dispensings","407","Antithrombotic Agents","Wairarapa",2022,"22418","5873",100
"Initial dispensings","407","Antithrombotic Agents","Waitemata",2022,"222614","55659",100
"Initial dispensings","407","Antithrombotic Agents","West Coast",2022,"15701","4007",100
"Initial dispensings","407","Antithrombotic Agents","Whanganui",2022,"32309","8249",100
"Initial dispensings","407","Antithrombotic Agents","New Zealand",2022,"1907572","487272",100
